x,y
"101,2011,1996,2051,1996,6495,4897,2408,1996,6986,4566,102,0,0,0",0
"101,4240,2004,1037,2147,3085,3539,2099,2005,1996,2555,1005,1055,3522,102",1
"101,7567,1998,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,5632,2009,2074,2004,2172,999,102,0,0,0,0,0,0,0",1
"101,6925,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,1999,2151,2553,1010,1045,2052,16755,2502,2919,2293,2069,2000,16072,102",0
"101,2052,2022,2524,1011,4508,2000,2424,1037,3185,2007,1037,7046,1010,102",1
"101,12005,26243,2015,2844,4616,102,0,0,0,0,0,0,0,0",1
"101,2204,11647,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,27890,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,3701,2138,18158,4779,1998,19395,17417,17075,2135,11112,2046,1037,6259,102",1
"101,1999,2023,11973,2143,2055,2048,2273,2040,7523,2054,2520,2508,2320,102",1
"101,2010,2166,1010,2010,13372,1998,2010,2189,102,0,0,0,0,0",1
"101,3504,2307,1010,2038,5024,3772,1998,1037,15708,18458,102,0,0,0",1
"101,12532,5897,24097,2135,102,0,0,0,0,0,0,0,0,0",0
"101,11463,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,15650,1010,15594,20957,102,0,0,0,0,0,0,0,0,0",1
"101,4011,2000,2514,6057,1998,2422,102,0,0,0,0,0,0,0",0
"101,12665,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,9428,10721,2770,2051,2000,14255,4226,2115,3037,1010,2115,9647,1010,102",0
"101,11269,6918,2543,102,0,0,0,0,0,0,0,0,0,0",1
"101,17874,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,23528,3790,2038,17075,2047,3430,2021,2002,2515,1050,1005,1056,4895,102",0
"101,2017,2514,2066,2770,2041,7491,102,0,0,0,0,0,0,0",0
"101,2007,1037,4629,5896,1998,2844,4616,102,0,0,0,0,0,0",1
"101,1011,1011,1998,2025,1999,1037,2204,2126,102,0,0,0,0,0",0
"101,2042,2045,1010,2589,2008,1012,1012,1012,1037,4595,2335,2525,1010,102",0
"101,13583,2015,2039,2006,1996,13972,102,0,0,0,0,0,0,0",1
"101,12008,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,2079,2017,2191,1037,3185,2007,5995,2055,1037,2158,2040,10858,2151,102",0
"101,25545,3560,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,4152,14954,4616,102,0,0,0,0,0,0,0,0,0,0",1
"101,2004,2026,2767,2585,2892,2052,2655,2009,1010,1036,7501,1011,2158,102",0
"101,1037,11454,2075,1998,20998,102,0,0,0,0,0,0,0,0",1
"101,2008,1037,11519,4433,1999,1996,11448,2453,6271,2009,2125,1996,3898,102",0
"101,1037,20934,18232,3372,1010,22570,4834,102,0,0,0,0,0,0",1
"101,2107,2152,1011,15231,4270,4167,11452,11211,2007,6510,1011,3819,3772,102",1
"101,1996,5436,1010,1998,1037,24890,15787,29204,1998,23563,3682,3556,2008,102",0
"101,2011,4040,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1010,2009,1005,1055,8242,2438,1998,2049,12231,1010,4013,1011,6870,102",1
"101,1010,6355,1010,2969,1011,27427,5313,11461,1998,24890,2075,102,0,0",0
"101,1010,3477,10631,20477,2135,24899,1996,3471,1997,25954,9703,26775,20499,102",1
"101,2053,2107,2518,2003,4066,1997,1037,10124,2923,5053,1998,1996,6841,102",1
"101,2000,1996,2413,2000,5621,5425,1996,17082,17076,3367,1997,1996,2715,102",1
"101,8916,1999,2049,7781,102,0,0,0,0,0,0,0,0,0",1
"101,1037,6659,3185,102,0,0,0,0,0,0,0,0,0,0",0
"101,14640,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,13433,25593,2065,5220,2466,1997,1037,2402,2711,102,0,0,0,0",1
"101,24004,6914,3550,1998,1037,2978,9530,18886,7178,102,0,0,0,0",0
"101,1996,7385,1998,7344,3370,2008,20145,1996,2969,1011,15615,2791,1997,102",0
"101,2003,2055,1996,2111,2040,2444,1999,2068,1010,2040,2031,7844,2037,102",1
"101,3135,2198,7279,21325,102,0,0,0,0,0,0,0,0,0",1
"101,2003,2028,1997,2216,4689,1010,3816,1011,2039,3152,2008,2515,1050,102",0
"101,6047,2000,8137,1996,6510,1997,2010,3185,1010,20120,28840,2645,5019,102",1
"101,2013,2108,1037,2561,2128,14949,2232,102,0,0,0,0,0,0",0
"101,2248,10761,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2010,2969,1011,17303,18695,102,0,0,0,0,0,0,0,0",0
"101,2017,5959,2062,2138,2017,1005,2128,2028,1997,1996,5341,2261,2040,102",1
"101,1052,1012,1056,1012,5143,19821,1996,2882,2791,1997,7472,102,0,0",1
"101,2242,1010,2028,2008,4740,1998,2411,6162,2015,1037,2504,1997,4434,102",1
"101,4527,2012,1996,3528,1997,12623,1999,28740,1005,1055,2147,102,0,0",1
"101,3449,22087,11284,1998,1010,2652,1037,11084,3238,6965,102,0,0,0",1
"101,3435,1011,13823,102,0,0,0,0,0,0,0,0,0,0",1
"101,1997,1037,2143,2008,2515,1050,1005,1056,2113,2054,2009,4122,2000,102",0
"101,1996,2466,2003,11158,2151,2613,6832,4254,1010,1998,1996,5436,2003,102",0
"101,2566,28687,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1055,17704,12873,1012,102,0,0,0,0,0,0,0,0",0
"101,7480,2651,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2757,9882,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1037,3928,1010,27017,1010,1998,12473,2817,1997,2028,2158,1005,1055,102",1
"101,2045,2024,14036,1998,8740,2850,18436,5312,102,0,0,0,0,0",1
"101,2011,2035,2965,102,0,0,0,0,0,0,0,0,0,0",1
"101,2055,27600,3337,102,0,0,0,0,0,0,0,0,0,0",0
"101,5683,2066,1037,2338,3189,102,0,0,0,0,0,0,0,0",0
"101,10634,1010,20316,1010,9841,21821,2102,102,0,0,0,0,0,0",0
"101,4445,2422,4496,8687,2438,2000,3288,2125,2023,2785,1997,1059,14341,102",0
"101,1996,2087,8885,2147,102,0,0,0,0,0,0,0,0,0",1
"101,2023,5481,2000,11372,102,0,0,0,0,0,0,0,0,0",0
"101,2000,3422,2007,4268,1998,2224,2000,8970,2678,2004,2396,102,0,0",1
"101,1996,11678,2007,2732,2373,1010,1037,3769,1011,10572,3556,1998,23069,102",1
"101,1997,9246,5954,25545,5844,2565,2448,2572,6559,102,0,0,0,0",0
"101,2011,1037,3019,3168,2005,2054,2573,102,0,0,0,0,0,0",1
"101,6854,2035,1996,2466,3957,2149,2003,12659,2417,4597,1010,1037,26347,102",0
"101,19815,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,2856,1996,2143,2013,1996,2067,1997,1037,10095,3540,2497,102,0,0",0
"101,1996,28851,2310,4103,2226,102,0,0,0,0,0,0,0,0",1
"101,2038,1037,2328,1011,1999,4378,1010,2021,2069,2426,2216,2040,2024,102",0
"101,2052,3087,3459,1996,12047,9901,9212,1999,1037,3185,2440,1997,15412,102",0
"101,11199,8359,1011,3766,1005,1055,3768,7393,3334,10874,1036,1036,2047,102",0
"101,5472,3917,2770,2006,4064,1010,15192,2054,2002,1005,1055,2525,2589,102",0
"101,2003,1037,11421,1012,102,0,0,0,0,0,0,0,0,0",1
"101,1997,17183,4168,1005,1055,2204,3152,102,0,0,0,0,0,0",1
"101,2021,1012,1012,1012,1999,2667,2000,5425,1996,3117,1005,1055,6748,102",0
"101,2027,2265,1037,9487,3754,2000,6254,2119,3903,1997,2023,6832,2482,102",1
"101,3252,1998,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,4319,1011,10572,6812,2884,102,0,0,0,0,0,0,0,0",0
"101,3043,1010,2021,2028,3005,8220,2024,2092,4276,7065,17417,3436,2004,102",1
"101,2515,1050,1005,1056,8116,1037,2307,2466,1010,102,0,0,0,0",0
"101,3969,1011,6575,102,0,0,0,0,0,0,0,0,0,0",1
"101,2003,3040,3993,1012,102,0,0,0,0,0,0,0,0,0",1
"101,1037,14101,7685,5986,2781,1997,19960,3695,16748,2569,3896,1010,7570,102",0
"101,1996,2147,1997,1037,10218,1998,13048,3063,102,0,0,0,0,0",1
"101,1005,1055,7880,2379,2004,2204,2004,1996,2434,102,0,0,0,0",0
"101,2428,2204,18458,102,0,0,0,0,0,0,0,0,0,0",1
"101,1997,1037,4340,2450,1005,1055,8424,2000,2424,2014,3129,1999,1037,102",1
"101,2074,2003,1050,1005,1056,4276,4129,102,0,0,0,0,0,0",0
"101,2196,9466,2000,2049,12266,2054,1011,2065,4145,1012,102,0,0,0",0
"101,2019,4064,5806,1997,2019,8680,2738,2084,1996,2613,3066,1012,102,0",0
"101,2011,1996,2051,1996,6495,4897,2408,1996,6986,4566,1010,1037,4010,102",1
"101,2017,2113,2045,1005,1055,2242,2045,1012,102,0,0,0,0,0",1
"101,2046,1037,17336,2058,2627,17322,102,0,0,0,0,0,0,0",0
"101,4929,4857,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,21094,2091,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,10015,2834,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,16721,2098,2588,1037,2622,1997,2107,6565,19173,2342,2000,2128,9331,102",1
"101,2011,1996,2203,1997,1996,17312,1010,2017,1005,2128,2006,1996,3341,102",1
"101,14726,2143,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1037,24209,22325,1010,6298,3550,14259,1012,102,0,0,0,0,0",1
"101,2008,29195,2058,2120,7372,1998,21566,5415,2529,3267,102,0,0,0",1
"101,8962,3723,1011,20521,102,0,0,0,0,0,0,0,0,0",0
"101,2862,3238,16596,1011,10882,4038,102,0,0,0,0,0,0,0",0
"101,11506,1996,19810,19118,13181,24920,1997,1037,6982,3185,2007,1996,4895,102",1
"101,5021,2376,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2007,4326,1998,6919,7329,102,0,0,0,0,0,0,0,0",1
"101,1996,2785,1997,1036,4756,7242,1005,1045,2342,2013,3185,22092,102,0",1
"101,2008,2045,2003,2498,1999,2009,2000,8526,2336,14868,102,0,0,0",0
"101,1010,1045,2001,4211,2094,1012,102,0,0,0,0,0,0,0",1
"101,2021,7194,2012,1037,3391,2601,2617,1999,2381,1010,2009,4107,20046,102",1
"101,2919,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,3504,2004,2295,6108,20997,2856,1996,2143,2013,1996,2067,1997,1037,102",0
"101,1005,1055,2008,2204,102,0,0,0,0,0,0,0,0,0",1
"101,2003,1037,8349,1997,1996,9152,15305,8737,18589,28378,2072,16115,1010,102",0
"101,2009,3504,2004,2295,6108,20997,2856,1996,2143,2013,1996,2067,1997,102",0
"101,1010,2330,1011,18627,2143,102,0,0,0,0,0,0,0,0",1
"101,3348,2006,3898,2042,2061,24663,3424,1011,14253,102,0,0,0,0",0
"101,2003,6886,2039,2010,2398,1999,7806,1010,2003,7493,2010,1054,1004,102",0
"101,15160,3464,1037,3819,18575,2319,3364,1010,102,0,0,0,0,0",1
"101,2055,2993,1010,1037,18378,4382,1998,1037,2208,3459,102,0,0,0",1
"101,24494,7685,1998,28810,102,0,0,0,0,0,0,0,0,0",0
"101,2005,2035,1996,3308,4436,4661,1012,102,0,0,0,0,0,0",0
"101,2061,13394,2011,2049,3768,1997,3800,2008,2009,11014,8277,1999,7609,102",0
"101,2000,2192,2009,2000,2472,2577,18856,7828,3240,2005,12344,2125,2107,102",1
"101,1996,2190,2569,3896,102,0,0,0,0,0,0,0,0,0",1
"101,2062,8669,1010,2062,6832,1998,2062,11341,1011,1011,102,0,0,0",1
"101,1996,9075,2000,2079,4371,102,0,0,0,0,0,0,0,0",0
"101,4835,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,19142,1998,25540,25725,2075,102,0,0,0,0,0,0,0,0",1
"101,5674,2015,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2007,16971,4078,24759,4017,1005,1055,20161,1998,28341,2189,102,0,0",1
"101,2049,16655,18807,4847,102,0,0,0,0,0,0,0,0,0",1
"101,9909,2019,2471,5377,9273,3388,1997,23873,102,0,0,0,0,0",1
"101,6819,6820,16136,1998,12487,1011,3267,2094,102,0,0,0,0,0",0
"101,3666,2122,2048,5889,2377,102,0,0,0,0,0,0,0,0",1
"101,2037,4272,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1055,2119,13130,19983,21425,1998,18856,6977,2075,1999,2049,4740,102",0
"101,1005,1055,1037,2210,4808,1998,7167,1997,3348,1999,1037,7226,2000,102",0
"101,1037,2995,6789,102,0,0,0,0,0,0,0,0,0,0",1
"101,4748,14503,3085,19838,2953,102,0,0,0,0,0,0,0,0",1
"101,12720,1010,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1997,14469,3973,17727,23004,8562,102,0,0,0,0,0,0,0",1
"101,2052,2031,3497,6357,2039,1037,24048,2434,102,0,0,0,0,0",0
"101,1996,2126,18178,25495,2003,6057,102,0,0,0,0,0,0,0",1
"101,11160,2006,12873,18201,2015,1010,28141,8562,1010,2030,2839,18856,17322,102",0
"101,1011,1011,13718,1011,1011,10634,102,0,0,0,0,0,0,0",0
"101,1996,2467,26316,2033,5400,1998,102,0,0,0,0,0,0,0",1
"101,1010,2293,1010,4611,1998,6860,102,0,0,0,0,0,0,0",1
"101,1010,1037,17039,2204,27158,2003,2409,1012,102,0,0,0,0,0",1
"101,11355,3558,2943,1998,13359,4454,102,0,0,0,0,0,0,0",1
"101,6819,5339,19098,17759,102,0,0,0,0,0,0,0,0,0",1
"101,25353,8737,25457,6774,102,0,0,0,0,0,0,0,0,0",1
"101,6887,16585,3276,102,0,0,0,0,0,0,0,0,0,0",0
"101,1010,13433,25593,1998,2681,7228,102,0,0,0,0,0,0,0",1
"101,2054,2006,3011,2003,2183,2006,102,0,0,0,0,0,0,0",0
"101,1037,6057,1998,2092,1011,9530,18300,2098,2304,4038,2073,1996,2214,102",1
"101,1037,9882,2143,102,0,0,0,0,0,0,0,0,0,0",1
"101,2350,4495,2000,2022,5621,7065,10581,7062,2055,2010,25774,102,0,0",1
"101,10225,9027,3248,1037,2267,4988,1010,102,0,0,0,0,0,0",0
"101,2009,6017,2032,2004,2028,1997,1996,2087,5875,3213,1013,5501,2551,102",1
"101,1005,1055,2087,6937,3444,2005,2070,2051,1012,102,0,0,0,0",1
"101,3928,1998,6171,3048,102,0,0,0,0,0,0,0,0,0",1
"101,2023,12411,6342,3560,1998,24462,6925,1997,1037,26927,2213,7794,2040,102",1
"101,1996,3543,2003,3227,2422,2438,102,0,0,0,0,0,0,0",1
"101,12098,16313,19848,6588,27347,102,0,0,0,0,0,0,0,0",0
"101,2296,5107,8257,2003,6501,2098,102,0,0,0,0,0,0,0",0
"101,20066,7685,5636,24372,102,0,0,0,0,0,0,0,0,0",0
"101,2507,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,2227,20771,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,2047,12369,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,3442,1011,2000,1011,2678,3185,102,0,0,0,0,0,0,0",0
"101,3313,1011,8460,2098,10973,1011,2125,102,0,0,0,0,0,0",0
"101,1998,2852,7875,10587,4783,102,0,0,0,0,0,0,0,0",0
"101,2024,23824,1998,12689,102,0,0,0,0,0,0,0,0,0",1
"101,9368,8479,2008,2045,2089,2022,1037,2047,4916,5988,1037,1011,2141,102",1
"101,2738,2599,2368,1998,10634,102,0,0,0,0,0,0,0,0",0
"101,2775,6905,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,1996,4390,2007,2437,2023,3035,1037,12246,2715,10494,2003,2008,2009,102",0
"101,1037,3185,2062,2000,2022,16250,2084,6749,1011,1011,2004,17453,20857,102",0
"101,4983,2009,6433,2000,3104,2115,3327,2181,1997,3037,102,0,0,0",0
"101,7191,5440,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,1005,2222,2022,15536,3367,3993,2005,1996,25937,1011,5338,10276,2854,102",0
"101,2004,2019,14868,7801,1010,2471,17529,2147,102,0,0,0,0,0",1
"101,2008,2009,2515,1050,1005,1056,2130,7515,2004,1037,11867,21511,1997,102",0
"101,2043,1996,9179,2655,2005,2023,3185,2253,2041,1010,2009,2442,2031,102",0
"101,2049,6581,2224,1997,2047,2259,2334,2229,1998,4629,3015,102,0,0",1
"101,1037,24185,12879,18083,2100,10634,102,0,0,0,0,0,0,0",0
"101,18568,3037,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2000,1996,2512,8663,14192,2923,1999,2149,2035,102,0,0,0,0",1
"101,1996,23105,2135,2517,3494,8223,3468,102,0,0,0,0,0,0",0
"101,8639,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,2049,2214,1011,6045,2275,1011,2039,1998,102,0,0,0,0,0",0
"101,1037,5024,1010,2092,1011,2719,18312,1012,102,0,0,0,0,0",1
"101,1999,8489,1997,2293,1005,2003,1996,2472,1005,1055,4958,6590,8458,102",1
"101,3749,2070,10754,9778,2015,2043,2028,2038,2498,2842,2000,3422,102,0",1
"101,6970,22311,3468,1010,4338,3238,4516,102,0,0,0,0,0,0",0
"101,2667,2000,2031,2009,2119,3971,102,0,0,0,0,0,0,0",0
"101,9694,2084,2009,3791,2000,2022,102,0,0,0,0,0,0,0",0
"101,2236,18691,3012,102,0,0,0,0,0,0,0,0,0,0",0
"101,27885,3630,25171,2516,2839,102,0,0,0,0,0,0,0,0",0
"101,2071,1050,1005,1056,2022,2062,23259,1999,2049,13905,2075,4432,1997,102",1
"101,2065,2017,1005,2128,1037,5021,5470,1010,2017,6187,1050,1005,1056,102",1
"101,16587,2585,17889,2386,1998,3021,13351,5770,8216,2135,2013,1996,10338,102",1
"101,2053,11084,1010,2053,11680,1010,102,0,0,0,0,0,0,0",0
"101,6464,27017,5905,5165,102,0,0,0,0,0,0,0,0,0",1
"101,2008,4678,4516,102,0,0,0,0,0,0,0,0,0,0",1
"101,1996,4310,18111,1997,2969,1011,4187,1010,2369,1011,1996,1011,5019,102",1
"101,2031,1037,2204,2051,102,0,0,0,0,0,0,0,0,0",1
"101,2065,2017,2412,2359,2000,2022,2019,19748,1010,2023,2003,1996,7209,102",1
"101,4498,19728,1011,2489,4224,102,0,0,0,0,0,0,0,0",1
"101,2139,20110,2017,102,0,0,0,0,0,0,0,0,0,0",0
"101,2019,3449,2080,15417,3986,102,0,0,0,0,0,0,0,0",1
"101,2008,2003,1050,1005,1056,4452,2000,6449,2009,102,0,0,0,0",1
"101,1996,2087,2112,1037,11809,3185,1010,2130,102,0,0,0,0,0",0
"101,1996,2143,2003,2524,2000,19776,1011,1011,14434,1010,16465,1010,1998,102",1
"101,2751,7693,2121,9891,2006,2019,11552,5107,3168,1998,1037,5848,2005,102",1
"101,2007,2844,6991,1997,6904,4328,6632,2140,7208,1998,21244,2008,2024,102",1
"101,28797,12631,4801,19475,6819,20142,2015,1998,8742,2389,7939,27872,8163,102",1
"101,1996,5221,3129,1011,1998,1011,2564,7071,102,0,0,0,0,0",0
"101,5875,2839,102,0,0,0,0,0,0,0,0,0,0,0",1
"101,2007,1996,9047,2229,13013,9446,3560,102,0,0,0,0,0,0",0
"101,5359,1999,2882,6896,2011,1996,2372,1997,1996,2536,3911,1012,102,0",1
"101,2514,9421,2125,102,0,0,0,0,0,0,0,0,0,0",0
"101,2008,2074,2515,1050,1005,1056,2031,2502,3898,3894,102,0,0,0",0
"101,6524,4025,2469,1997,2073,2009,2323,2175,102,0,0,0,0,0",0
"101,4088,2000,2146,2005,1996,2203,6495,102,0,0,0,0,0,0",0
"101,1996,20957,1010,2029,2104,12690,2015,1996,14886,2135,4129,4254,1997,102",0
"101,1010,1045,5632,1012,102,0,0,0,0,0,0,0,0,0",1
"101,11449,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,26380,1010,25591,1010,17727,3217,3676,3468,6298,4038,102,0,0,0",1
"101,6649,17176,3709,2298,102,0,0,0,0,0,0,0,0,0",0
"101,1010,2003,24639,1998,25540,25725,2075,1012,102,0,0,0,0,0",1
"101,13433,25593,1998,2039,26644,102,0,0,0,0,0,0,0,0",1
"101,2196,2514,2505,2005,2122,3494,102,0,0,0,0,0,0,0",0
"101,1996,10634,4355,25358,2666,17312,2015,102,0,0,0,0,0,0",0
"101,2049,26422,7091,102,0,0,0,0,0,0,0,0,0,0",1
"101,8631,2039,2035,102,0,0,0,0,0,0,0,0,0,0",0
"101,2004,16596,1011,10882,12391,102,0,0,0,0,0,0,0,0",0
"101,17279,2049,23675,8486,2135,10904,1998,12536,3395,2004,2505,2172,2062,102",0
"101,2468,2074,2178,3663,7472,2055,1037,3232,1997,20066,2015,5881,1999,102",0
"101,10228,3973,17837,102,0,0,0,0,0,0,0,0,0,0",0
"101,1996,7680,1997,2049,3033,1999,2651,1005,1055,5365,102,0,0,0",1
"101,2071,2402,6298,2015,2041,2006,1037,3058,102,0,0,0,0,0",1
"101,26729,2034,2552,1010,8040,3217,23884,2466,102,0,0,0,0,0",0
"101,1012,1012,1012,8116,1037,15544,19510,2075,1998,10889,6298,4536,1012,102",1
"101,2151,5365,19857,4246,102,0,0,0,0,0,0,0,0,0",0
"101,22293,2135,6389,102,0,0,0,0,0,0,0,0,0,0",0
"101,10634,1010,3722,1011,13128,1998,12991,27086,6925,102,0,0,0,0",0
"101,4372,14856,3436,1012,1012,1012,16668,4958,19565,14808,1998,11158,1996,102",0
"101,1045,1005,1049,2025,2469,2029,2431,1997,5202,14151,2003,4788,1024,102",0
"101,1010,2009,2097,2763,2022,1037,2831,2100,8501,1012,102,0,0,0",0
"101,1037,8275,2395,3689,102,0,0,0,0,0,0,0,0,0",0
"101,2055,14548,5092,1005,1055,12873,2098,1011,2091,9887,102,0,0,0",0
"101,1024,8958,12081,2015,2079,2025,8073,5020,11680,1012,102,0,0,0",0
"101,2045,2024,2070,7199,4895,21678,2989,5019,1010,2021,2027,2196,9510,102",0
"101,1996,10140,10424,24077,2015,1997,5456,1998,8562,2090,23331,1998,4845,102",1
"101,8991,4818,2084,13749,18595,3560,102,0,0,0,0,0,0,0",0
"101,1037,5189,1010,2659,1011,5166,1998,5458,5675,2143,2008,8480,11965,102",0
"101,2051,6039,2545,2090,14175,7171,102,0,0,0,0,0,0,0",0
"101,12781,2091,2011,4637,3494,2040,2024,2593,2205,2204,2135,1010,7968,102",0
"101,4268,2097,2293,2049,5913,1998,6172,1010,102,0,0,0,0,0",1
"101,1045,8645,2038,2035,1996,2168,3471,1996,3484,1997,2895,22092,2031,102",0
"101,1037,3185,2008,4627,2041,2066,9533,2015,1010,2059,4150,3288,2009,102",0
"101,2004,2919,2004,2017,2228,1010,1998,102,0,0,0,0,0,0",0
"101,2302,1999,2151,2126,17183,11219,2075,2049,5739,102,0,0,0,0",1
"101,2196,8550,2172,11071,102,0,0,0,0,0,0,0,0,0",0
"101,18856,17322,2015,1010,102,0,0,0,0,0,0,0,0,0",0
"101,3138,1037,9280,13012,2618,1998,2058,13901,4145,1006,12114,2272,2000,102",1
"101,2024,5771,2098,1011,2041,2438,2000,3857,2151,3037,102,0,0,0",0
"101,2003,24820,2135,7861,21890,4588,1999,2023,7919,6387,1010,19118,13181,102",1
"101,1037,8478,2047,7784,2005,3087,2040,5927,1996,2143,102,0,0,0",1
"101,2061,2116,2417,22103,2015,1010,2061,2116,6270,29421,102,0,0,0",0
"101,2023,3185,2003,20625,102,0,0,0,0,0,0,0,0,0",0
"101,1996,2373,1998,4519,102,0,0,0,0,0,0,0,0,0",1
"101,3632,2000,1996,11305,1997,5934,102,0,0,0,0,0,0,0",1
"101,8942,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,3142,14955,6962,3211,1005,1055,18534,9218,2012,18434,2003,2488,2084,102",1
"101,11345,6129,1996,2466,2362,25198,3697,102,0,0,0,0,0,0",0
"101,1005,1055,2054,3084,2009,4276,1037,12832,102,0,0,0,0,0",1
"101,1996,7982,2003,13988,17198,8462,1010,1996,21934,4842,2075,6050,1998,102",0
"101,1024,2019,2012,3217,18436,2135,1010,2568,1011,15903,15787,1010,27427,102",0
"101,2043,11190,7999,1998,12858,2012,1996,2519,1037,8040,26919,2100,27699,102",1
"101,1997,5604,7372,102,0,0,0,0,0,0,0,0,0,0",1
"101,2119,2004,1037,3439,2817,1998,2004,1037,13800,2293,2466,102,0,0",1
"101,2009,1005,1055,1037,10973,4842,1997,1037,27158,1998,1045,2005,2028,102",1
"101,2008,1996,2047,2143,2003,1037,20342,25358,2666,17312,1998,102,0,0",0
"101,3972,22016,2000,4019,2037,21696,4115,3747,1012,102,0,0,0,0",0
"101,2000,2022,14218,102,0,0,0,0,0,0,0,0,0,0",1
"101,2087,1997,3183,17677,2055,1999,4317,8044,1997,14920,102,0,0,0",0
"101,2363,2107,1037,12138,1998,4895,5054,7292,15758,3949,2006,1996,2502,102",1
"101,3858,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,4519,3238,1010,28425,2098,102,0,0,0,0,0,0,0,0",0
"101,27118,2638,1998,102,0,0,0,0,0,0,0,0,0,0",0
"101,2023,2143,5176,1996,2157,3980,2012,1996,2157,2051,1999,1996,2381,102",1
"101,3335,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,2377,2066,1996,5409,2785,1997,5365,2540,1011,5164,20228,12722,2075,102",0
"101,1037,24821,5301,15139,2544,102,0,0,0,0,0,0,0,0",1
"101,9742,102,0,0,0,0,0,0,0,0,0,0,0,0",0
"101,14309,2007,18856,17322,1998,11826,2075,2053,4495,2000,20610,4697,1996,102",0
"101,11519,3689,1013,2895,17312,102,0,0,0,0,0,0,0,0",1
"101,1996,17796,10480,2791,1997,1996,2190,2460,2466,3015,102,0,0,0",1
"101,2038,2035,1996,22977,2015,1997,2019,18114,1010,6034,1011,2998,6172,102",0
"101,2023,5988,2310,17625,12143,2006,1996,10102,1997,2198,1042,1012,5817,102",0
"101,1010,6583,11890,9326,1037,27836,2135,22307,13924,1010,1998,2041,15327,102",1
"101,22133,1996,2434,3614,2226,2007,1996,2783,2137,3550,6789,2003,17793,102",0
"101,23259,1998,2590,102,0,0,0,0,0,0,0,0,0,0",1
"101,8242,102,0,0,0,0,0,0,0,0,0,0,0,0",1
"101,2152,6997,7883,2471,2053,7554,20014,27611,2004,1037,2231,1013,3884,102",0
"101,1037,1011,2862,102,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1055,2667,2000,2275,1996,2308,1005,1055,7931,2929,2067,2322,102",0
"101,2008,23262,1037,2882,3861,1997,2019,3690,1998,3084,1996,4990,2514,102",1
"101,3013,2083,1996,9014,1997,7815,1011,3850,7603,1998,2017,2424,1037,102",1
"101,4906,1996,9788,9994,2000,1037,1056,1012,102,0,0,0,0,0",1
"101,11950,2015,2007,6506,3170,2373,102,0,0,0,0,0,0,0",1
"101,1037,12391,2248,2544,1997,1037,5171,2137,5469,2143,1012,102,0,0",0
"101,2725,2498,102,0,0,0,0,0,0,0,0,0,0,0",0
"101,25430,29046,2091,2006,1037,5164,1997,12564,2334,2229,1010,23348,2075,102",1
"101,1010,2023,28587,8872,3689,4821,5683,2004,4257,2004,1996,8040,26919,102",0
"101,7459,2049,3494,1998,10639,2015,2242,102,0,0,0,0,0,0",1
"101,2009,2003,1037,7199,8669,2817,1997,2049,2048,2364,3494,1011,1011,102",1
"101,2039,18412,2121,102,0,0,0,0,0,0,0,0,0,0",1
"101,1005,1040,2031,1037,2524,2051,8929,2009,2001,2074,16507,102,0,0",0
"101,2026,2767,2585,2892,2052,2655,2009,1010,1036,7501,1011,2158,8810,102",0
